bootstrap_index,accuracy,macro_f1,target_recall,target_miss_rate,ti_to_target_intrusion,metallic_to_target_intrusion
42,-0.017653167185877505,-0.023561806477548797,0.07171314741035854,-0.07171314741035854,0.04955872369314325,0.07386363636363637
43,0.003374870197300095,-0.0019106449928035414,0.09030544488711818,-0.09030544488711818,0.03598099117447386,0.06628787878787878
44,0.0018172377985461823,-0.0038839791979630167,0.0849933598937583,-0.0849933598937583,0.04276985743380855,0.07765151515151514
45,-0.015835929387331322,-0.015291152531294464,0.09561752988047807,-0.09561752988047807,0.06449422946367957,0.041666666666666664
46,0.01272066458982346,0.00901975171548904,0.08366533864541832,-0.08366533864541832,0.019687712152070606,0.04356060606060606
47,0.004153686396677052,-0.0016036056582668563,0.0783532536520584,-0.0783532536520584,0.02443991853360489,0.03598484848484849
48,0.010384215991692628,0.006787876298899061,0.09163346613545816,-0.09163346613545816,0.025797691785471828,0.05492424242424242
49,0.018951194184839038,0.01209352378155204,0.08233731739707835,-0.08233731739707835,0.02104548540393755,0.0303030303030303
50,-0.009086188992731023,-0.0032471194808645723,0.1261620185922975,-0.1261620185922975,0.07128309572301426,0.0606060606060606
51,0.028296988577362403,0.026824286465790454,0.10756972111553782,-0.10756972111553782,0.011541072640868974,0.024621212121212127
52,0.0015576323987538758,-0.006644015930925081,0.053120849933598925,-0.053120849933598925,0.025797691785471828,0.028409090909090908
53,-0.013239875389408148,-0.01761333316677427,0.07835325365205847,-0.07835325365205847,0.05159538357094365,0.07386363636363637
54,0.021547248182762175,0.02073966241886338,0.11686586985391767,-0.11686586985391767,0.01832993890020367,0.05492424242424242
55,0.022326064382139132,0.024113263200331286,0.11022576361221777,-0.11022576361221777,0.03326544467073999,0.05492424242424243
56,0.017393561786085126,0.016746635692604855,0.09561752988047807,-0.09561752988047807,0.02579769178547182,0.013257575757575754
57,0.0051921079958462775,0.0011403589656600415,0.09296148738379813,-0.09296148738379813,0.02919212491513917,0.034090909090909095
58,-0.0010384215991692998,-0.001285494509684404,0.09030544488711816,-0.09030544488711816,0.050237610319076705,0.0321969696969697
59,0.016874350986500475,0.008536061270978945,0.04913678618857901,-0.04913678618857901,0.0006788866259334683,0.054924242424242424
60,0.02388369678089301,0.021760413921152095,0.11022576361221781,-0.11022576361221781,0.019687712152070613,0.024621212121212117
